key,Unnamed: 0,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2012-04-08 00:00:00,2300801804,888.7,42.3505,-71.1054,42.3559,-71.055,148
2012-04-09 00:00:00,2420857365,944.1,42.3519,-71.0643,42.3398,-71.0892,145
2012-04-10 00:00:00,2509885958,891.5,42.3647,-71.0542,42.3661,-71.0631,141
2012-04-11 00:00:00,2463906143,900.1,42.3519,-71.0643,42.3647,-71.0542,140
2012-04-12 00:00:00,3517895961,1179.4,42.3661,-71.0631,42.3661,-71.0631,192
2012-04-13 00:00:00,2796484584,849,42.3644,-71.0661,42.3588,-71.0707,156
2012-04-14 00:00:00,2436243708,909.8,42.3398,-71.0892,42.3503,-71.081,160
2012-04-15 00:00:00,2615961338,1013.9,42.3588,-71.0707,42.3661,-71.0631,176
2012-04-16 00:00:00,2784077102,951,42.3503,-71.081,42.3429,-71.1003,134
2012-04-17 00:00:00,2886883112,990.9,42.3647,-71.0542,42.3505,-71.1054,152
2012-04-18 00:00:00,2357292154,996.19,42.3429,-71.1003,42.3647,-71.0542,140
2012-04-19 00:00:00,2573306200,1035.8,42.3588,-71.0707,42.3505,-71.1054,135
2012-04-20 00:00:00,3011307672,1121.4,42.3661,-71.0631,42.3661,-71.0631,176
2012-04-21 00:00:00,2924374831,1186.4,42.3398,-71.0892,42.3398,-71.0892,194
2012-04-22 00:00:00,2920675808,1136.1,42.3644,-71.0661,42.3647,-71.0542,161
2012-04-23 00:00:00,2943816658,1219.1,42.3519,-71.0643,42.3661,-71.0631,161
2012-04-24 00:00:00,3220234780,1121.8,42.3661,-71.0631,42.3647,-71.0542,198
2012-04-25 00:00:00,2954683482,904.5,42.3661,-71.0631,42.3647,-71.0542,168
2012-04-26 00:00:00,2618258327,1085.7,42.2148,-71.033,42.3398,-71.0892,187
2012-04-27 00:00:00,2122419874,861.6,42.2148,-71.033,42.3519,-71.0643,129
2012-04-28 00:00:00,2599570380,1021,42.3429,-71.1003,42.3661,-71.0631,164
2012-04-29 00:00:00,2240415781,863.6,42.3588,-71.0707,42.3519,-71.0643,130
2012-04-30 00:00:00,2201582368,954.1,42.3559,-71.055,42.3647,-71.0542,127
2012-05-01 00:00:00,2789551212,1075,42.3661,-71.0631,42.3519,-71.0551,152
2012-05-02 00:00:00,3278837441,1290.7,42.2148,-71.033,42.3644,-71.0661,194
2012-05-03 00:00:00,2921898922,1048.6,42.3519,-71.0643,42.3519,-71.0643,170
2012-05-04 00:00:00,2797986200,1226.6,42.3644,-71.0661,42.2148,-71.033,170
2012-05-05 00:00:00,2555285651,985,42.2148,-71.033,42.3503,-71.081,195
2012-05-06 00:00:00,2874962444,1146.9,42.3661,-71.0631,42.2148,-71.033,170
2012-05-07 00:00:00,3002038352,1192.2,42.2148,-71.033,42.3559,-71.055,172
2012-05-08 00:00:00,1810243474,611,42.3588,-71.0707,42.3661,-71.0631,105
2012-05-09 00:00:00,2282290337,1080.5,42.3519,-71.0643,42.3519,-71.0551,153
2012-05-10 00:00:00,2677813604,1045.2,42.3519,-71.0643,42.2148,-71.033,137
2012-05-11 00:00:00,2471010994,899.4,42.3661,-71.0631,42.3661,-71.0631,160
2012-05-12 00:00:00,3046687430,1156.8,42.3647,-71.0542,42.3644,-71.0661,184
2012-05-13 00:00:00,2024108049,865.3,42.3505,-71.1054,42.3588,-71.0707,142
2012-05-14 00:00:00,2408754954,912.4,42.3588,-71.0707,42.3519,-71.0551,121
2012-05-15 00:00:00,2287306046,881,42.3429,-71.1003,42.3519,-71.0551,168
2012-05-16 00:00:00,2633814904,954.2,42.2148,-71.033,42.3503,-71.081,155
2012-05-17 00:00:00,2949400318,1332,42.3661,-71.0631,42.3644,-71.0661,159
2012-05-18 00:00:00,2508622143,1040.8,42.3588,-71.0707,42.2148,-71.033,166
2012-05-19 00:00:00,2733297817,1068.3,42.3429,-71.1003,42.2148,-71.033,179
2012-05-20 00:00:00,2508998063,1208,42.3505,-71.1054,42.3429,-71.1003,177
2012-05-21 00:00:00,2074993032,768.8,42.2148,-71.033,42.3588,-71.0707,112
2012-05-22 00:00:00,1921146201,837.2,42.3661,-71.0631,42.3647,-71.0542,137
2012-05-23 00:00:00,2397576883,1013.5,42.3588,-71.0707,42.3398,-71.0892,152
2012-05-24 00:00:00,2917861440,1150.5,42.2148,-71.033,42.3429,-71.1003,157
2012-05-25 00:00:00,2827000000,1152.8,42.3661,-71.0631,42.3505,-71.1054,156
2012-05-26 00:00:00,2455286714,903.6,42.3519,-71.0643,42.3644,-71.0661,142
2012-05-27 00:00:00,2068390436,719.8,42.3429,-71.1003,42.3661,-71.0631,132
2012-05-28 00:00:00,1499831996,626.3,42.3398,-71.0892,42.3503,-71.081,91
2012-05-29 00:00:00,2079394740,835.3,42.3519,-71.0643,42.3644,-71.0661,135
2012-05-30 00:00:00,2390199807,981.9,42.3644,-71.0661,42.2148,-71.033,163
2012-05-31 00:00:00,2364669997,1032.1,42.3588,-71.0707,42.2148,-71.033,154
2012-06-01 00:00:00,2276425850,874.1,42.3559,-71.055,42.2148,-71.033,142
2012-06-02 00:00:00,2685573210,788,42.3519,-71.0643,42.3661,-71.0631,147
2012-06-03 00:00:00,2266177202,1013,42.2148,-71.033,42.3503,-71.081,134
2012-06-04 00:00:00,1648788494,567.7,42.3519,-71.0643,42.3519,-71.0643,95
2012-06-05 00:00:00,2366458653,878.2,42.3661,-71.0631,42.3647,-71.0542,137
2012-06-06 00:00:00,2886996503,1168.1,42.3588,-71.0707,42.3429,-71.1003,156
2012-06-07 00:00:00,2018133357,857.9,42.3588,-71.0707,42.3429,-71.1003,147
2012-06-08 00:00:00,2482731202,947.5,42.2148,-71.033,42.3519,-71.0551,153
2012-06-09 00:00:00,2886625333,1155.6,42.3588,-71.0707,42.3647,-71.0542,206
2012-06-10 00:00:00,2207413494,673.9,42.3505,-71.1054,42.3559,-71.055,131
2012-06-11 00:00:00,2361994639,863.7,42.3505,-71.1054,42.3661,-71.0631,137
2012-06-12 00:00:00,2159063313,997.5,42.3429,-71.1003,42.3398,-71.0892,146
2012-06-13 00:00:00,2690550158,938.5,42.3661,-71.0631,42.3503,-71.081,131
2012-06-14 00:00:00,2498250299,1014.7,42.3644,-71.0661,42.2148,-71.033,131
2012-06-15 00:00:00,2657778568,1036.4,42.3647,-71.0542,42.2148,-71.033,187
2012-06-16 00:00:00,2460163667,977.1,42.3519,-71.0643,42.3661,-71.0631,176
2012-06-17 00:00:00,2462612489,848.3,42.3661,-71.0631,42.2148,-71.033,135
2012-06-18 00:00:00,2203127889,690.4,42.3519,-71.0643,42.3644,-71.0661,121
2012-06-19 00:00:00,2642570271,1007.5,42.2148,-71.033,42.3519,-71.0643,140
2012-06-20 00:00:00,2888322815,1109.1,42.3519,-71.0643,42.3661,-71.0631,190
2012-06-21 00:00:00,3044298239,1329.7,42.3588,-71.0707,42.3505,-71.1054,179
2012-06-22 00:00:00,2412762317,932.5,42.3503,-71.081,42.3519,-71.0551,156
2012-06-23 00:00:00,2245824443,837.8,42.3505,-71.1054,42.3398,-71.0892,142
2012-06-24 00:00:00,2800304810,1041.3,42.3505,-71.1054,42.3661,-71.0631,165
2012-06-25 00:00:00,2354446503,818.3,42.3647,-71.0542,42.3503,-71.081,130
2012-06-26 00:00:00,2252466912,955.2,42.3559,-71.055,42.2148,-71.033,115
2012-06-27 00:00:00,2087323083,761.7,42.2148,-71.033,42.3429,-71.1003,125
2012-06-28 00:00:00,2604745067,927.1,42.3519,-71.0551,42.3661,-71.0631,152
2012-06-29 00:00:00,2680684932,920.2,42.3503,-71.081,42.3519,-71.0551,176
2012-06-30 00:00:00,2339716359,833.7,42.3505,-71.1054,42.3503,-71.081,143
2012-07-01 00:00:00,2082250658,797.2,42.3519,-71.0643,42.2148,-71.033,113
2012-07-02 00:00:00,2339498769,788.5,42.3647,-71.0542,42.3559,-71.055,143
2012-07-03 00:00:00,2660380025,810.7,42.3503,-71.081,42.3519,-71.0551,125
2012-07-04 00:00:00,2019194716,666.3,42.3644,-71.0661,42.3588,-71.0707,138
2012-07-05 00:00:00,2391612856,878.9,42.2148,-71.033,42.3661,-71.0631,131
2012-07-06 00:00:00,2488332524,788.1,42.3644,-71.0661,42.2148,-71.033,135
2012-07-07 00:00:00,2185374715,847.3,42.3429,-71.1003,42.3505,-71.1054,144
2012-07-08 00:00:00,1651477002,780.6,42.2148,-71.033,42.3661,-71.0631,101
2012-07-09 00:00:00,2350580875,858.7,42.3647,-71.0542,42.3647,-71.0542,121
2012-07-10 00:00:00,2393628343,1054,42.3503,-71.081,42.3398,-71.0892,139
2012-07-11 00:00:00,2720338338,1370.1,42.3505,-71.1054,42.3519,-71.0643,150
2012-07-12 00:00:00,2301940103,921.7,42.3398,-71.0892,42.3519,-71.0643,146
2012-07-13 00:00:00,3160427921,1060.6,42.3519,-71.0643,42.2148,-71.033,157
2012-07-14 00:00:00,2794174764,928.6,42.3505,-71.1054,42.2148,-71.033,165
2012-07-15 00:00:00,2047431044,991.1,42.3503,-71.081,42.3644,-71.0661,146
2012-07-16 00:00:00,2284364654,801.7,42.2148,-71.033,42.2148,-71.033,114
2012-07-17 00:00:00,2180378607,890.2,42.3503,-71.081,42.3647,-71.0542,129
2012-07-18 00:00:00,2491109088,908.3,42.3519,-71.0551,42.3519,-71.0551,146
2012-07-19 00:00:00,2209748641,999.1,42.3398,-71.0892,42.3429,-71.1003,145
2012-07-20 00:00:00,1907151926,945.8,42.3519,-71.0551,42.3505,-71.1054,114
2012-07-21 00:00:00,2394486111,894.2,42.3398,-71.0892,42.3647,-71.0542,171
2012-07-22 00:00:00,2311662009,744.8,42.3503,-71.081,42.3429,-71.1003,152
2012-07-23 00:00:00,2271214903,874,42.3519,-71.0643,42.3503,-71.081,124
2012-07-24 00:00:00,2103448062,754.6,42.3647,-71.0542,42.3519,-71.0643,124
2012-07-25 00:00:00,3024966110,1232.1,42.3644,-71.0661,42.3519,-71.0643,161
2012-07-26 00:00:00,2455946768,826.9,42.3519,-71.0643,42.3505,-71.1054,125
2012-07-27 00:00:00,2539896472,961.3,42.3519,-71.0551,42.3644,-71.0661,144
2012-07-28 00:00:00,2263800550,830.6,42.3519,-71.0643,42.3519,-71.0643,160
2012-07-29 00:00:00,1981086368,974,42.2148,-71.033,42.3519,-71.0643,127
2012-07-30 00:00:00,1971296397,691.6,42.2148,-71.033,42.3519,-71.0551,84
2012-07-31 00:00:00,2072721278,759.4,42.2148,-71.033,42.3398,-71.0892,122
2012-08-01 00:00:00,2205701182,928.9,42.3661,-71.0631,42.3519,-71.0551,171
2012-08-02 00:00:00,2751064313,930.3,42.3647,-71.0542,42.3588,-71.0707,154
2012-08-03 00:00:00,2072047508,772.9,42.3661,-71.0631,42.3519,-71.0643,151
2012-08-04 00:00:00,2732751231,1007,42.3644,-71.0661,42.3519,-71.0643,174
2012-08-05 00:00:00,2037932397,920.6,42.3503,-71.081,42.3661,-71.0631,154
2012-08-06 00:00:00,2247093172,965.1,42.3647,-71.0542,42.3519,-71.0643,113
2012-08-07 00:00:00,2401670527,1051.5,42.2148,-71.033,42.3519,-71.0551,148
2012-08-08 00:00:00,2952913335,1097.3,42.3503,-71.081,42.3505,-71.1054,163
2012-08-09 00:00:00,2266649535,804.9,42.3519,-71.0551,42.3505,-71.1054,109
2012-08-10 00:00:00,2454468202,962.5,42.2148,-71.033,42.3661,-71.0631,149
2012-08-11 00:00:00,1782050856,740.9,42.2148,-71.033,42.3644,-71.0661,104
2012-08-12 00:00:00,1827664088,732.2,42.3398,-71.0892,42.3661,-71.0631,115
2012-08-13 00:00:00,1534118996,657.8,42.3519,-71.0551,42.3588,-71.0707,114
2012-08-14 00:00:00,2335937916,980.6,42.3503,-71.081,42.3505,-71.1054,142
2012-08-15 00:00:00,2236551085,934.1,42.3505,-71.1054,42.3505,-71.1054,134
2012-08-16 00:00:00,2711623966,897.4,42.3503,-71.081,42.3661,-71.0631,145
2012-08-17 00:00:00,2292620041,1182.7,42.3588,-71.0707,42.3519,-71.0551,156
2012-08-18 00:00:00,2087646735,720.54,42.3661,-71.0631,42.3519,-71.0643,123
2012-08-19 00:00:00,2000462940,1213.3,42.3505,-71.1054,42.2148,-71.033,166
2012-08-20 00:00:00,2613116459,683.3,42.3429,-71.1003,42.3519,-71.0643,144
2012-08-21 00:00:00,2422211687,911.8,42.3647,-71.0542,42.3519,-71.0551,124
2012-08-22 00:00:00,2630705853,983.4,42.3661,-71.0631,42.3519,-71.0643,173
2012-08-23 00:00:00,2939164813,1182.2,42.3398,-71.0892,42.3661,-71.0631,172
2012-08-24 00:00:00,2995754392,1199.6,42.3503,-71.081,42.2148,-71.033,159
2012-08-25 00:00:00,1987063849,762.4,42.3647,-71.0542,42.3588,-71.0707,169
2012-08-26 00:00:00,2147004471,1050,42.3647,-71.0542,42.3647,-71.0542,175
2012-08-27 00:00:00,2179874163,840.6,42.3559,-71.055,42.3661,-71.0631,125
2012-08-28 00:00:00,2607256833,891.95,42.3505,-71.1054,42.3647,-71.0542,165
2012-08-29 00:00:00,2020115666,859.7,42.3661,-71.0631,42.3503,-71.081,126
2012-08-30 00:00:00,2726484461,907.2,42.3661,-71.0631,42.3647,-71.0542,154
2012-08-31 00:00:00,2108187481,1003,42.3398,-71.0892,42.3519,-71.0643,146
2012-09-01 00:00:00,2528955970,1024.4,42.3647,-71.0542,42.3503,-71.081,162
2012-09-02 00:00:00,2287454088,792.6,42.3503,-71.081,42.3661,-71.0631,130
2012-09-03 00:00:00,1930253229,779,42.3661,-71.0631,42.3519,-71.0551,126
2012-09-04 00:00:00,2196258384,1165,42.3661,-71.0631,42.3519,-71.0551,137
2012-09-05 00:00:00,3137266234,1132,42.3588,-71.0707,42.3647,-71.0542,169
2012-09-06 00:00:00,2501492513,1212,42.3647,-71.0542,42.3519,-71.0643,147
2012-09-07 00:00:00,2516376243,1356.9,42.3503,-71.081,42.3644,-71.0661,138
2012-09-08 00:00:00,2583999493,1236.3,42.3505,-71.1054,42.2148,-71.033,179
2012-09-09 00:00:00,2437534977,1197,42.3661,-71.0631,42.3661,-71.0631,168
2012-09-10 00:00:00,2324283471,1161.6,42.2148,-71.033,42.3661,-71.0631,104
2012-09-11 00:00:00,2472093059,1180.2,42.3429,-71.1003,42.2148,-71.033,141
2012-09-12 00:00:00,2776624112,1174.6,42.3644,-71.0661,42.3588,-71.0707,144
2012-09-13 00:00:00,2677585781,1299.8,42.3647,-71.0542,42.3505,-71.1054,146
2012-09-14 00:00:00,2839396899,1289.5,42.3519,-71.0551,42.2148,-71.033,196
2012-09-15 00:00:00,2702492896,1278.7,42.3588,-71.0707,42.3505,-71.1054,163
2012-09-16 00:00:00,2162826531,999.1,42.3644,-71.0661,42.3647,-71.0542,139
2012-09-17 00:00:00,2031197498,763.4,42.3505,-71.1054,42.3644,-71.0661,109
2012-09-18 00:00:00,2036228203,866.1,42.3505,-71.1054,42.3519,-71.0551,127
2012-09-19 00:00:00,2914705999,1150.1,42.3429,-71.1003,42.2148,-71.033,170
2012-09-20 00:00:00,2714832254,1255.9,42.3505,-71.1054,42.3588,-71.0707,184
2012-09-21 00:00:00,2466704324,1173.2,42.3661,-71.0631,42.3661,-71.0631,151
2012-09-22 00:00:00,2582091502,1257.1,42.3661,-71.0631,42.2148,-71.033,149
2012-09-23 00:00:00,2541008571,1047.4,42.3505,-71.1054,42.3429,-71.1003,152
2012-09-24 00:00:00,1668696185,1052.7,42.3519,-71.0643,42.3588,-71.0707,136
2012-09-25 00:00:00,1991945910,973.3,42.3519,-71.0643,42.3398,-71.0892,103
2012-09-26 00:00:00,2231130065,759.8,42.3647,-71.0542,42.3647,-71.0542,133
2012-09-27 00:00:00,2645643993,1277.7,42.3661,-71.0631,42.2148,-71.033,176
2012-09-28 00:00:00,2835782367,1287.1,42.2148,-71.033,42.3588,-71.0707,169
2012-09-29 00:00:00,2942674639,1350.8,42.3661,-71.0631,42.3647,-71.0542,192
2012-09-30 00:00:00,2792111834,1482.3,42.3519,-71.0643,42.3503,-71.081,182
2012-10-01 00:00:00,2075594311,985.2,42.3429,-71.1003,42.3661,-71.0631,141
2012-10-02 00:00:00,2032202903,868.3,42.3588,-71.0707,42.2148,-71.033,143
2012-10-03 00:00:00,2723267057,1376.4,42.3647,-71.0542,42.3588,-71.0707,152
2012-10-04 00:00:00,3162027168,1652.2,42.3503,-71.081,42.3398,-71.0892,180
2012-10-05 00:00:00,2543420462,1358.6,42.3647,-71.0542,42.2148,-71.033,171
2012-10-06 00:00:00,2708697979,1218.2,42.3519,-71.0551,42.3644,-71.0661,196
2012-10-07 00:00:00,2415313905,1024.9,42.3588,-71.0707,42.3661,-71.0631,121
2012-10-08 00:00:00,2154955759,936.5,42.3519,-71.0551,42.3398,-71.0892,124
2012-10-09 00:00:00,2575974780,1177.4,42.2148,-71.033,42.3647,-71.0542,174
2012-10-10 00:00:00,3119433633,1317.7,42.2148,-71.033,42.3503,-71.081,164
2012-10-11 00:00:00,2661900161,1480.6,42.3503,-71.081,42.3559,-71.055,193
2012-10-12 00:00:00,2795372536,1596.1,42.3644,-71.0661,42.3519,-71.0643,152
2012-10-13 00:00:00,2461812797,1147.2,42.3519,-71.0551,42.2148,-71.033,144
2012-10-14 00:00:00,2875885030,1232.4,42.3661,-71.0631,42.3588,-71.0707,164
2012-10-15 00:00:00,1990691955,1035.9,42.3519,-71.0643,42.3647,-71.0542,114
2012-10-16 00:00:00,2209846276,923.7,42.3588,-71.0707,42.3588,-71.0707,113
2012-10-17 00:00:00,3040415953,1394.5,42.3647,-71.0542,42.3588,-71.0707,181
2012-10-18 00:00:00,3220732399,1456.3,42.3519,-71.0643,42.3519,-71.0551,181
2012-10-19 00:00:00,2746031903,1202.9,42.3647,-71.0542,42.3503,-71.081,174
2012-10-20 00:00:00,2876746002,1355.2,42.3647,-71.0542,42.3505,-71.1054,176
2012-10-21 00:00:00,2378787391,1124.5,42.3519,-71.0551,42.3661,-71.0631,185
2012-10-22 00:00:00,2199605906,1017.5,42.3519,-71.0643,42.3644,-71.0661,131
2012-10-23 00:00:00,2515920563,1059.2,42.3661,-71.0631,42.3647,-71.0542,147
2012-10-24 00:00:00,2056066583,851,42.3503,-71.081,42.2148,-71.033,125
2012-10-25 00:00:00,2684139710,1202.6,42.2148,-71.033,42.3647,-71.0542,155
2012-10-26 00:00:00,2550284613,1146.6,42.3398,-71.0892,42.3505,-71.1054,150
2012-10-27 00:00:00,2932092604,1245.8,42.2148,-71.033,42.3661,-71.0631,161
2012-10-28 00:00:00,2384637234,1053.1,42.3519,-71.0643,42.3503,-71.081,155
2012-10-29 00:00:00,589279811,268.5,42.3519,-71.0643,42.3503,-71.081,29
2012-10-30 00:00:00,1129317956,439.8,42.3519,-71.0551,42.3644,-71.0661,67
2012-10-31 00:00:00,1274133400,670,42.3505,-71.1054,42.3661,-71.0631,72
2012-11-01 00:00:00,1711813046,811.3,42.3644,-71.0661,42.3503,-71.081,97
2012-11-02 00:00:00,1535373576,839.1,42.3519,-71.0643,42.3644,-71.0661,95
2012-11-03 00:00:00,2478390836,1187.8,42.3429,-71.1003,42.3661,-71.0631,157
2012-11-04 00:00:00,2546989016,1108.9,42.3661,-71.0631,42.3559,-71.055,153
2012-11-05 00:00:00,2297245328,831.7,42.3647,-71.0542,42.3503,-71.081,132
2012-11-06 00:00:00,2513309064,1005.3,42.3661,-71.0631,42.3647,-71.0542,139
2012-11-07 00:00:00,2759367984,1107,42.3644,-71.0661,42.3661,-71.0631,157
2012-11-08 00:00:00,2354671720,1174.3,42.3519,-71.0643,42.3588,-71.0707,157
2012-11-09 00:00:00,2705404026,1101.4,42.3588,-71.0707,42.3503,-71.081,172
2012-11-10 00:00:00,1911386350,950.2,42.3519,-71.0551,42.3503,-71.081,134
2012-11-11 00:00:00,2512551349,1269.1,42.3559,-71.055,42.3647,-71.0542,145
2012-11-12 00:00:00,2647463326,1321.3,42.2148,-71.033,42.3398,-71.0892,157
2012-11-13 00:00:00,2160967239,1090.2,42.3398,-71.0892,42.3503,-71.081,134
2012-11-14 00:00:00,3054412614,1442.1,42.3644,-71.0661,42.3519,-71.0643,188
2012-11-15 00:00:00,2462537081,1069.9,42.3647,-71.0542,42.3588,-71.0707,162
2012-11-16 00:00:00,3201153524,1455.7,42.3519,-71.0643,42.3644,-71.0661,201
2012-11-17 00:00:00,2672765570,1375.2,42.3398,-71.0892,42.3505,-71.1054,185
2012-11-18 00:00:00,2290110602,908.3,42.3505,-71.1054,42.3559,-71.055,162
2012-11-19 00:00:00,2236876885,907.6,42.3661,-71.0631,42.3503,-71.081,127
2012-11-20 00:00:00,2923858199,1236.7,42.2148,-71.033,42.3505,-71.1054,148
2012-11-21 00:00:00,2030838513,1099.5,42.3519,-71.0551,42.3429,-71.1003,143
2012-11-22 00:00:00,1902758463,1057.1,42.3661,-71.0631,42.3505,-71.1054,133
2012-11-23 00:00:00,1822753359,855.4,42.3519,-71.0551,42.2148,-71.033,100
2012-11-24 00:00:00,2080200680,798.1,42.3559,-71.055,42.2148,-71.033,131
2012-11-25 00:00:00,2212341229,1028.05,42.3644,-71.0661,42.3661,-71.0631,154
2012-11-26 00:00:00,2254993995,1149.6,42.3505,-71.1054,42.3644,-71.0661,107
2012-11-27 00:00:00,2305702430,912.8,42.3503,-71.081,42.3398,-71.0892,151
2012-11-28 00:00:00,2726798706,1256.2,42.3519,-71.0643,42.3661,-71.0631,157
2012-11-29 00:00:00,2994724279,1263.4,42.3519,-71.0551,42.3429,-71.1003,169
2012-11-30 00:00:00,2604343673,1080.9,42.3647,-71.0542,42.3647,-71.0542,148
2012-12-01 00:00:00,3498328023,1370.4,42.3398,-71.0892,42.3661,-71.0631,213
2012-12-02 00:00:00,2337425302,1218,42.2148,-71.033,42.3661,-71.0631,141
2012-12-03 00:00:00,2093641199,1201.39,42.3644,-71.0661,42.2148,-71.033,127
2012-12-04 00:00:00,2389034988,1061.7,42.3519,-71.0643,42.2148,-71.033,143
2012-12-05 00:00:00,2449539481,1134.5,42.3505,-71.1054,42.3519,-71.0643,158
2012-12-06 00:00:00,2371637215,950.4,42.2148,-71.033,42.3505,-71.1054,144
2012-12-07 00:00:00,2595680500,1410.1,42.3519,-71.0551,42.3644,-71.0661,169
2012-12-08 00:00:00,2271060897,895.3,42.3661,-71.0631,42.3519,-71.0551,143
2012-12-09 00:00:00,2681200759,1166.4,42.3647,-71.0542,42.3505,-71.1054,160
2012-12-10 00:00:00,2173538091,907.8,42.3519,-71.0551,42.3398,-71.0892,130
2012-12-11 00:00:00,2498007832,1310.7,42.3503,-71.081,42.3588,-71.0707,139
2012-12-12 00:00:00,2679534097,1126.1,42.3519,-71.0643,42.3647,-71.0542,155
2012-12-13 00:00:00,2491758980,1375,42.3429,-71.1003,42.3559,-71.055,155
2012-12-14 00:00:00,3117214404,1249,42.2148,-71.033,42.3661,-71.0631,176
2012-12-15 00:00:00,2752214929,1289.4,42.3588,-71.0707,42.3519,-71.0643,179
2012-12-16 00:00:00,2417384235,972.9,42.3661,-71.0631,42.3647,-71.0542,128
2012-12-17 00:00:00,2265413468,1096.4,42.3503,-71.081,42.3519,-71.0551,140
2012-12-18 00:00:00,2884182704,1333.6,42.3429,-71.1003,42.3503,-71.081,199
2012-12-19 00:00:00,2576837833,1268,42.2148,-71.033,42.3647,-71.0542,156
2012-12-20 00:00:00,2911598885,1112.6,42.3519,-71.0551,42.3503,-71.081,182
2012-12-21 00:00:00,2582181972,1193.7,42.3661,-71.0631,42.2148,-71.033,146
2012-12-22 00:00:00,2303251790,990.1,42.3519,-71.0551,42.3429,-71.1003,144
2012-12-23 00:00:00,2198769287,1005.9,42.2148,-71.033,42.3661,-71.0631,125
2012-12-24 00:00:00,1512687104,726.2,42.3647,-71.0542,42.3588,-71.0707,84
2012-12-25 00:00:00,1372210533,566.6,42.3661,-71.0631,42.3505,-71.1054,92
2012-12-26 00:00:00,2145508064,822.4,42.3505,-71.1054,42.3588,-71.0707,126
2012-12-27 00:00:00,2118816715,977.73,42.2148,-71.033,42.3503,-71.081,114
2012-12-28 00:00:00,1994791878,860.8,42.3519,-71.0551,42.3644,-71.0661,154
2012-12-29 00:00:00,2831447531,1229.4,42.3519,-71.0551,42.3647,-71.0542,185
2012-12-30 00:00:00,2049023434,926.8,42.3661,-71.0631,42.3588,-71.0707,139
2012-12-31 00:00:00,2357883615,1021.1,42.3429,-71.1003,42.3588,-71.0707,145
2013-01-01 00:00:00,2164878478,1168.6,42.3519,-71.0643,42.3519,-71.0551,128
2013-01-02 00:00:00,2391669020,1121.6,42.3559,-71.055,42.2148,-71.033,140
2013-01-03 00:00:00,1962240390,1027.9,42.3519,-71.0643,42.3661,-71.0631,148
2013-01-04 00:00:00,1924769269,990.7,42.3588,-71.0707,42.3519,-71.0643,126
2013-01-05 00:00:00,2834384637,1201.3,42.3661,-71.0631,42.3505,-71.1054,201
2013-01-06 00:00:00,1552465902,652.6,42.3661,-71.0631,42.2148,-71.033,111
2013-01-07 00:00:00,2034465257,735.3,42.3588,-71.0707,42.3661,-71.0631,124
2013-01-08 00:00:00,1833928269,802.4,42.3661,-71.0631,42.3505,-71.1054,116
2013-01-09 00:00:00,2476475392,921.2,42.3519,-71.0643,42.3519,-71.0643,125
2013-01-10 00:00:00,2009307067,740.8,42.3398,-71.0892,42.3588,-71.0707,124
2013-01-11 00:00:00,2108063646,942.15,42.3644,-71.0661,42.3644,-71.0661,126
2013-01-12 00:00:00,2773202440,1277.1,42.2148,-71.033,42.2148,-71.033,171
2013-01-13 00:00:00,2249084569,1169.8,42.3661,-71.0631,42.3644,-71.0661,147
2013-01-14 00:00:00,2606326702,1121.6,42.3503,-71.081,42.3644,-71.0661,166
2013-01-15 00:00:00,2200308442,925.9,42.2148,-71.033,42.3647,-71.0542,131
2013-01-16 00:00:00,3134679678,1346.95,42.3519,-71.0551,42.3429,-71.1003,192
2013-01-17 00:00:00,2628338219,1263.4,42.2148,-71.033,42.3505,-71.1054,158
2013-01-18 00:00:00,2797361670,1297.3,42.3559,-71.055,42.3661,-71.0631,151
2013-01-19 00:00:00,2227738025,957.2,42.3588,-71.0707,42.3647,-71.0542,139
2013-01-20 00:00:00,2335498213,982.9,42.3661,-71.0631,42.3398,-71.0892,172
2013-01-21 00:00:00,1524433787,746.6,42.3644,-71.0661,42.3519,-71.0551,99
2013-01-22 00:00:00,2486384782,1036.9,42.3519,-71.0643,42.3519,-71.0643,145
2013-01-23 00:00:00,2680376652,1013.6,42.3429,-71.1003,42.3505,-71.1054,156
2013-01-24 00:00:00,2100915673,957.2,42.3519,-71.0551,42.3503,-71.081,161
2013-01-25 00:00:00,2908570118,1283.75,42.3519,-71.0551,42.3519,-71.0643,178
2013-01-26 00:00:00,2667872667,1299.6,42.3647,-71.0542,42.3647,-71.0542,170
2013-01-27 00:00:00,2244530881,939.9,42.3429,-71.1003,42.3647,-71.0542,131
2013-01-28 00:00:00,2168949654,891.5,42.3519,-71.0551,42.3661,-71.0631,107
2013-01-29 00:00:00,2256725900,870.1,42.3519,-71.0551,42.3647,-71.0542,146
2013-01-30 00:00:00,2429016816,982,42.3559,-71.055,42.3503,-71.081,104
2013-01-31 00:00:00,3117723085,1245.7,42.2148,-71.033,42.3588,-71.0707,175
2013-02-01 00:00:00,3284471241,1581.35,42.3661,-71.0631,42.2148,-71.033,158
2013-02-02 00:00:00,2315031603,1082.8,42.3647,-71.0542,42.3505,-71.1054,152
2013-02-03 00:00:00,2139609896,1159.9,42.2148,-71.033,42.3519,-71.0551,174
2013-02-04 00:00:00,2675293591,1292.4,42.2148,-71.033,42.3647,-71.0542,141
2013-02-05 00:00:00,1922309141,795.05,42.3503,-71.081,42.3505,-71.1054,109
